regions,Municipalitys,year,gender,numberOfPeople
VASTRA GOTALAND,TJORN,2014,Man,88
VASTRA GOTALAND,TRANEMO,2014,Kvinna,46
VASTRA GOTALAND,TRANEMO,2014,Man,77
VASTRA GOTALAND,TROLLHATTAN,2014,Kvinna,176
VASTRA GOTALAND,TROLLHATTAN,2014,Man,299
VASTRA GOTALAND,TOREBODA,2014,Kvinna,59
VASTRA GOTALAND,TOREBODA,2014,Man,121
VASTRA GOTALAND,UDDEVALLA,2014,Kvinna,168
VASTRA GOTALAND,UDDEVALLA,2014,Man,298
VASTRA GOTALAND,ULRICEHAMN,2014,Kvinna,105
VASTRA GOTALAND,ULRICEHAMN,2014,Man,208
VASTRA GOTALAND,VARA,2014,Kvinna,117
VASTRA GOTALAND,VARA,2014,Man,188
VASTRA GOTALAND,VARGARDA,2014,Kvinna,31
VASTRA GOTALAND,VARGARDA,2014,Man,66
VASTRA GOTALAND,VANERSBORG,2014,Kvinna,161
VASTRA GOTALAND,VANERSBORG,2014,Man,275
VASTRA GOTALAND,AMAL,2014,Kvinna,68
VASTRA GOTALAND,AMAL,2014,Man,98
VASTRA GOTALAND,OCKERO,2014,Kvinna,17
VASTRA GOTALAND,OCKERO,2014,Man,38
OREBRO,ASKERSUND,2014,Kvinna,58
OREBRO,ASKERSUND,2014,Man,91
OREBRO,DEGERFORS,2014,Kvinna,58
OREBRO,DEGERFORS,2014,Man,85
OREBRO,HALLSBERG,2014,Kvinna,78
OREBRO,HALLSBERG,2014,Man,131
OREBRO,HALLEFORS,2014,Kvinna,36
OREBRO,HALLEFORS,2014,Man,57
OREBRO,KARLSKOGA,2014,Kvinna,112
OREBRO,KARLSKOGA,2014,Man,178
OREBRO,KUMLA,2014,Kvinna,68
OREBRO,KUMLA,2014,Man,130
OREBRO,LAXA,2014,Kvinna,22
OREBRO,LAXA,2014,Man,56
OREBRO,LEKEBERG,2014,Kvinna,39
OREBRO,LEKEBERG,2014,Man,57
OREBRO,LINDESBERG,2014,Kvinna,109
OREBRO,LINDESBERG,2014,Man,213
OREBRO,LJUSNARSBERG,2014,Kvinna,51
OREBRO,LJUSNARSBERG,2014,Man,106
OREBRO,NORA,2014,Kvinna,50
OREBRO,NORA,2014,Man,77
OREBRO,OREBRO,2014,Kvinna,482
OREBRO,OREBRO,2014,Man,839
OSTERGOTLAND,BOXHOLM,2014,Kvinna,12
OSTERGOTLAND,BOXHOLM,2014,Man,43
OSTERGOTLAND,FINSPANG,2014,Kvinna,123
OSTERGOTLAND,FINSPANG,2014,Man,175
OSTERGOTLAND,KINDA,2014,Kvinna,38
OSTERGOTLAND,KINDA,2014,Man,52
OSTERGOTLAND,LINKOPING,2014,Kvinna,338
OSTERGOTLAND,LINKOPING,2014,Man,594
OSTERGOTLAND,MJOLBY,2014,Kvinna,129
OSTERGOTLAND,MJOLBY,2014,Man,202
OSTERGOTLAND,MOTALA,2014,Kvinna,191
OSTERGOTLAND,MOTALA,2014,Man,346
OSTERGOTLAND,NORRKOPING,2014,Kvinna,558
OSTERGOTLAND,NORRKOPING,2014,Man,1010
OSTERGOTLAND,SODERKOPING,2014,Kvinna,66
OSTERGOTLAND,SODERKOPING,2014,Man,97
OSTERGOTLAND,VADSTENA,2014,Kvinna,39
OSTERGOTLAND,VADSTENA,2014,Man,45
OSTERGOTLAND,VALDEMARSVIK,2014,Kvinna,60
OSTERGOTLAND,VALDEMARSVIK,2014,Man,88
OSTERGOTLAND,YDRE,2014,Kvinna,5
OSTERGOTLAND,YDRE,2014,Man,30
OSTERGOTLAND,ATVIDABERG,2014,Kvinna,50
OSTERGOTLAND,ATVIDABERG,2014,Man,92
OSTERGOTLAND,ODESHOG,2014,Kvinna,37
OSTERGOTLAND,ODESHOG,2014,Man,81
BLEKINGE,KARLSHAMN,2015,Kvinna,135
BLEKINGE,KARLSHAMN,2015,Man,214
BLEKINGE,KARLSKRONA,2015,Kvinna,218
BLEKINGE,KARLSKRONA,2015,Man,379
BLEKINGE,OLOFSTROM,2015,Kvinna,56
BLEKINGE,OLOFSTROM,2015,Man,96
BLEKINGE,RONNEBY,2015,Kvinna,149
BLEKINGE,RONNEBY,2015,Man,245
BLEKINGE,SOLVESBORG,2015,Kvinna,76
BLEKINGE,SOLVESBORG,2015,Man,123
DALARNA,AVESTA,2015,Kvinna,126
DALARNA,AVESTA,2015,Man,209
DALARNA,BORLANGE,2015,Kvinna,205
DALARNA,BORLANGE,2015,Man,343
DALARNA,FALUN,2015,Kvinna,189
DALARNA,FALUN,2015,Man,318
DALARNA,GAGNEF,2015,Kvinna,32
DALARNA,GAGNEF,2015,Man,56
DALARNA,HEDEMORA,2015,Kvinna,69
DALARNA,HEDEMORA,2015,Man,108
DALARNA,LEKSAND,2015,Kvinna,47
DALARNA,LEKSAND,2015,Man,99
DALARNA,LUDVIKA,2015,Kvinna,132
DALARNA,LUDVIKA,2015,Man,239
DALARNA,MALUNG-SALEN,2015,Kvinna,31
DALARNA,MALUNG-SALEN,2015,Man,86
DALARNA,MORA,2015,Kvinna,59
DALARNA,MORA,2015,Man,125
DALARNA,ORSA,2015,Kvinna,29
DALARNA,ORSA,2015,Man,51
DALARNA,RATTVIK,2015,Kvinna,53
DALARNA,RATTVIK,2015,Man,80
DALARNA,SMEDJEBACKEN,2015,Kvinna,44
DALARNA,SMEDJEBACKEN,2015,Man,99
DALARNA,SATER,2015,Kvinna,46
DALARNA,SATER,2015,Man,81
DALARNA,VANSBRO,2015,Kvinna,28
DALARNA,VANSBRO,2015,Man,58
DALARNA,ALVDALEN,2015,Kvinna,43
DALARNA,ALVDALEN,2015,Man,57
GOTLAND,GOTLAND,2015,Kvinna,271
GOTLAND,GOTLAND,2015,Man,512
GAVLEBORG,BOLLNAS,2015,Kvinna,107
GAVLEBORG,BOLLNAS,2015,Man,222
GAVLEBORG,GAVLE,2015,Kvinna,424
GAVLEBORG,GAVLE,2015,Man,683
GAVLEBORG,HOFORS,2015,Kvinna,42
GAVLEBORG,HOFORS,2015,Man,72
GAVLEBORG,HUDIKSVALL,2015,Kvinna,187
GAVLEBORG,HUDIKSVALL,2015,Man,320
GAVLEBORG,LJUSDAL,2015,Kvinna,104
GAVLEBORG,LJUSDAL,2015,Man,183
GAVLEBORG,NORDANSTIG,2015,Kvinna,62
GAVLEBORG,NORDANSTIG,2015,Man,126
GAVLEBORG,OCKELBO,2015,Kvinna,36
GAVLEBORG,OCKELBO,2015,Man,69
GAVLEBORG,OVANAKER,2015,Kvinna,47
GAVLEBORG,OVANAKER,2015,Man,74
GAVLEBORG,SANDVIKEN,2015,Kvinna,202
GAVLEBORG,SANDVIKEN,2015,Man,295
GAVLEBORG,SODERHAMN,2015,Kvinna,162
GAVLEBORG,SODERHAMN,2015,Man,273
HALLAND,FALKENBERG,2015,Kvinna,149
HALLAND,FALKENBERG,2015,Man,221
HALLAND,HALMSTAD,2015,Kvinna,281
HALLAND,HALMSTAD,2015,Man,482
HALLAND,HYLTE,2015,Kvinna,54
HALLAND,HYLTE,2015,Man,79
HALLAND,KUNGSBACKA,2015,Kvinna,133
HALLAND,KUNGSBACKA,2015,Man,300
HALLAND,LAHOLM,2015,Kvinna,120
HALLAND,LAHOLM,2015,Man,180
HALLAND,VARBERG,2015,Kvinna,142
HALLAND,VARBERG,2015,Man,268
JAMTLAND,BERG,2015,Kvinna,41
JAMTLAND,BERG,2015,Man,75
JAMTLAND,BRACKE,2015,Kvinna,33
JAMTLAND,BRACKE,2015,Man,73
JAMTLAND,HARJEDALEN,2015,Kvinna,51
JAMTLAND,HARJEDALEN,2015,Man,110
JAMTLAND,KROKOM,2015,Kvinna,58
JAMTLAND,KROKOM,2015,Man,106
JAMTLAND,RAGUNDA,2015,Kvinna,30
JAMTLAND,RAGUNDA,2015,Man,60
JAMTLAND,STROMSUND,2015,Kvinna,41
JAMTLAND,STROMSUND,2015,Man,113
JAMTLAND,ARE,2015,Kvinna,50
JAMTLAND,ARE,2015,Man,77
JAMTLAND,OSTERSUND,2015,Kvinna,200
JAMTLAND,OSTERSUND,2015,Man,370
JONKOPING,ANEBY,2015,Kvinna,32
JONKOPING,ANEBY,2015,Man,54
JONKOPING,EKSJO,2015,Kvinna,72
JONKOPING,EKSJO,2015,Man,110
JONKOPING,GISLAVED,2015,Kvinna,95
JONKOPING,GISLAVED,2015,Man,184
JONKOPING,GNOSJO,2015,Kvinna,24
JONKOPING,GNOSJO,2015,Man,49
JONKOPING,HABO,2015,Kvinna,20
JONKOPING,HABO,2015,Man,35
JONKOPING,JONKOPING,2015,Kvinna,372
JONKOPING,JONKOPING,2015,Man,674
JONKOPING,MULLSJO,2015,Kvinna,30
JONKOPING,MULLSJO,2015,Man,48
JONKOPING,NASSJO,2015,Kvinna,111
JONKOPING,NASSJO,2015,Man,207
JONKOPING,SAVSJO,2015,Kvinna,30
JONKOPING,SAVSJO,2015,Man,56
JONKOPING,TRANAS,2015,Kvinna,82
JONKOPING,TRANAS,2015,Man,160
JONKOPING,VAGGERYD,2015,Kvinna,32
JONKOPING,VAGGERYD,2015,Man,71
JONKOPING,VETLANDA,2015,Kvinna,99
JONKOPING,VETLANDA,2015,Man,159
JONKOPING,VARNAMO,2015,Kvinna,86
JONKOPING,VARNAMO,2015,Man,186
KALMAR,BORGHOLM,2015,Kvinna,50
KALMAR,BORGHOLM,2015,Man,125
KALMAR,EMMABODA,2015,Kvinna,39
KALMAR,EMMABODA,2015,Man,78
KALMAR,HULTSFRED,2015,Kvinna,95
KALMAR,HULTSFRED,2015,Man,159
KALMAR,HOGSBY,2015,Kvinna,41
KALMAR,HOGSBY,2015,Man,83
KALMAR,KALMAR,2015,Kvinna,228
KALMAR,KALMAR,2015,Man,386
KALMAR,MONSTERAS,2015,Kvinna,74
KALMAR,MONSTERAS,2015,Man,105
KALMAR,MORBYLANGA,2015,Kvinna,36
KALMAR,MORBYLANGA,2015,Man,60
KALMAR,NYBRO,2015,Kvinna,84
KALMAR,NYBRO,2015,Man,146
KALMAR,OSKARSHAMN,2015,Kvinna,81
KALMAR,OSKARSHAMN,2015,Man,120
KALMAR,TORSAS,2015,Kvinna,56
KALMAR,TORSAS,2015,Man,78
KALMAR,VIMMERBY,2015,Kvinna,64
KALMAR,VIMMERBY,2015,Man,93
KALMAR,VASTERVIK,2015,Kvinna,155
KALMAR,VASTERVIK,2015,Man,326
KRONOBERG,ALVESTA,2015,Kvinna,58
KRONOBERG,ALVESTA,2015,Man,92
KRONOBERG,LESSEBO,2015,Kvinna,40
KRONOBERG,LESSEBO,2015,Man,69
KRONOBERG,LJUNGBY,2015,Kvinna,77
KRONOBERG,LJUNGBY,2015,Man,130
KRONOBERG,MARKARYD,2015,Kvinna,46
KRONOBERG,MARKARYD,2015,Man,94
KRONOBERG,TINGSRYD,2015,Kvinna,52
KRONOBERG,TINGSRYD,2015,Man,86
KRONOBERG,UPPVIDINGE,2015,Kvinna,35
KRONOBERG,UPPVIDINGE,2015,Man,57
KRONOBERG,VAXJO,2015,Kvinna,206
KRONOBERG,VAXJO,2015,Man,369
KRONOBERG,ALMHULT,2015,Kvinna,41
KRONOBERG,ALMHULT,2015,Man,69
NORRBOTTEN,ARJEPLOG,2015,Kvinna,4
NORRBOTTEN,ARJEPLOG,2015,Man,27
NORRBOTTEN,ARVIDSJAUR,2015,Kvinna,22
NORRBOTTEN,ARVIDSJAUR,2015,Man,37
NORRBOTTEN,BODEN,2015,Kvinna,141
NORRBOTTEN,BODEN,2015,Man,256
NORRBOTTEN,GALLIVARE,2015,Kvinna,75
NORRBOTTEN,GALLIVARE,2015,Man,118
NORRBOTTEN,HAPARANDA,2015,Kvinna,56
NORRBOTTEN,HAPARANDA,2015,Man,121
NORRBOTTEN,JOKKMOKK,2015,Kvinna,22
NORRBOTTEN,JOKKMOKK,2015,Man,56
NORRBOTTEN,KALIX,2015,Kvinna,77
NORRBOTTEN,KALIX,2015,Man,150
NORRBOTTEN,KIRUNA,2015,Kvinna,65
NORRBOTTEN,KIRUNA,2015,Man,123
NORRBOTTEN,LULEA,2015,Kvinna,267
NORRBOTTEN,LULEA,2015,Man,440
NORRBOTTEN,PAJALA,2015,Kvinna,9
NORRBOTTEN,PAJALA,2015,Man,43
NORRBOTTEN,PITEA,2015,Kvinna,130
NORRBOTTEN,PITEA,2015,Man,232
NORRBOTTEN,ALVSBYN,2015,Kvinna,39
NORRBOTTEN,ALVSBYN,2015,Man,57
NORRBOTTEN,OVERKALIX,2015,Kvinna,11
NORRBOTTEN,OVERKALIX,2015,Man,54
NORRBOTTEN,OVERTORNEA,2015,Kvinna,12
NORRBOTTEN,OVERTORNEA,2015,Man,43
OVRIGT,SAKNAS,2015,Kvinna,731
OVRIGT,SAKNAS,2015,Man,2895
SKANE,BJUV,2015,Kvinna,106
SKANE,BJUV,2015,Man,168
SKANE,BROMOLLA,2015,Kvinna,52
SKANE,BROMOLLA,2015,Man,108
SKANE,BURLOV,2015,Kvinna,91
SKANE,BURLOV,2015,Man,153
SKANE,BASTAD,2015,Kvinna,57
SKANE,BASTAD,2015,Man,104
SKANE,ESLOV,2015,Kvinna,180
SKANE,ESLOV,2015,Man,268
SKANE,HELSINGBORG,2015,Kvinna,547
SKANE,HELSINGBORG,2015,Man,1050
SKANE,HASSLEHOLM,2015,Kvinna,225
SKANE,HASSLEHOLM,2015,Man,402
SKANE,HOGANAS,2015,Kvinna,73
SKANE,HOGANAS,2015,Man,118
SKANE,HORBY,2015,Kvinna,97
SKANE,HORBY,2015,Man,154
SKANE,HOOR,2015,Kvinna,85
SKANE,HOOR,2015,Man,159
SKANE,KLIPPAN,2015,Kvinna,152
SKANE,KLIPPAN,2015,Man,235
SKANE,KRISTIANSTAD,2015,Kvinna,330
SKANE,KRISTIANSTAD,2015,Man,534
SKANE,KAVLINGE,2015,Kvinna,85
SKANE,KAVLINGE,2015,Man,138
SKANE,LANDSKRONA,2015,Kvinna,302
SKANE,LANDSKRONA,2015,Man,453
SKANE,LOMMA,2015,Kvinna,23
SKANE,LOMMA,2015,Man,50
SKANE,LUND,2015,Kvinna,188
SKANE,LUND,2015,Man,399
SKANE,MALMO,2015,Kvinna,1204
SKANE,MALMO,2015,Man,2290
SKANE,OSBY,2015,Kvinna,62
SKANE,OSBY,2015,Man,88
SKANE,PERSTORP,2015,Kvinna,62
SKANE,PERSTORP,2015,Man,76
SKANE,SIMRISHAMN,2015,Kvinna,102
SKANE,SIMRISHAMN,2015,Man,187
SKANE,SJOBO,2015,Kvinna,141
SKANE,SJOBO,2015,Man,243
SKANE,SKURUP,2015,Kvinna,113
SKANE,SKURUP,2015,Man,146
SKANE,STAFFANSTORP,2015,Kvinna,59
SKANE,STAFFANSTORP,2015,Man,95
SKANE,SVALOV,2015,Kvinna,112
SKANE,SVALOV,2015,Man,165
SKANE,SVEDALA,2015,Kvinna,48
SKANE,SVEDALA,2015,Man,94
SKANE,TOMELILLA,2015,Kvinna,105
SKANE,TOMELILLA,2015,Man,129
SKANE,TRELLEBORG,2015,Kvinna,246
SKANE,TRELLEBORG,2015,Man,378
SKANE,VELLINGE,2015,Kvinna,59
SKANE,VELLINGE,2015,Man,122
SKANE,YSTAD,2015,Kvinna,109
SKANE,YSTAD,2015,Man,173
SKANE,ASTORP,2015,Kvinna,110
SKANE,ASTORP,2015,Man,176
SKANE,ANGELHOLM,2015,Kvinna,109
SKANE,ANGELHOLM,2015,Man,216
SKANE,ORKELLJUNGA,2015,Kvinna,61
SKANE,ORKELLJUNGA,2015,Man,131
SKANE,OSTRA GOINGE,2015,Kvinna,93
SKANE,OSTRA GOINGE,2015,Man,140
STOCKHOLM,BOTKYRKA,2015,Kvinna,317
STOCKHOLM,BOTKYRKA,2015,Man,662
STOCKHOLM,DANDERYD,2015,Kvinna,21
STOCKHOLM,DANDERYD,2015,Man,60
STOCKHOLM,EKERO,2015,Kvinna,59
STOCKHOLM,EKERO,2015,Man,116
STOCKHOLM,HANINGE,2015,Kvinna,362
STOCKHOLM,HANINGE,2015,Man,674
STOCKHOLM,HUDDINGE,2015,Kvinna,276
STOCKHOLM,HUDDINGE,2015,Man,675
STOCKHOLM,JARFALLA,2015,Kvinna,142
STOCKHOLM,JARFALLA,2015,Man,322
STOCKHOLM,LIDINGO,2015,Kvinna,59
STOCKHOLM,LIDINGO,2015,Man,157
STOCKHOLM,NACKA,2015,Kvinna,138
STOCKHOLM,NACKA,2015,Man,365
STOCKHOLM,NORRTALJE,2015,Kvinna,264
STOCKHOLM,NORRTALJE,2015,Man,548
STOCKHOLM,NYKVARN,2015,Kvinna,18
STOCKHOLM,NYKVARN,2015,Man,55
STOCKHOLM,NYNASHAMN,2015,Kvinna,142
STOCKHOLM,NYNASHAMN,2015,Man,244
STOCKHOLM,SALEM,2015,Kvinna,48
STOCKHOLM,SALEM,2015,Man,67
STOCKHOLM,SIGTUNA,2015,Kvinna,191
STOCKHOLM,SIGTUNA,2015,Man,323
STOCKHOLM,SOLLENTUNA,2015,Kvinna,117
STOCKHOLM,SOLLENTUNA,2015,Man,286
STOCKHOLM,SOLNA,2015,Kvinna,153
STOCKHOLM,SOLNA,2015,Man,371
STOCKHOLM,STOCKHOLM,2015,Kvinna,2316
STOCKHOLM,STOCKHOLM,2015,Man,5939
STOCKHOLM,SUNDBYBERG,2015,Kvinna,102
STOCKHOLM,SUNDBYBERG,2015,Man,290
STOCKHOLM,SODERTALJE,2015,Kvinna,427
STOCKHOLM,SODERTALJE,2015,Man,823
STOCKHOLM,TYRESO,2015,Kvinna,136
STOCKHOLM,TYRESO,2015,Man,259
STOCKHOLM,TABY,2015,Kvinna,61
STOCKHOLM,TABY,2015,Man,149
STOCKHOLM,UPPLANDS VASBY,2015,Kvinna,136
STOCKHOLM,UPPLANDS VASBY,2015,Man,226
STOCKHOLM,UPPLANDS-BRO,2015,Kvinna,87
STOCKHOLM,UPPLANDS-BRO,2015,Man,178
STOCKHOLM,VALLENTUNA,2015,Kvinna,67
STOCKHOLM,VALLENTUNA,2015,Man,140
STOCKHOLM,VAXHOLM,2015,Kvinna,16
STOCKHOLM,VAXHOLM,2015,Man,57
STOCKHOLM,VARMDO,2015,Kvinna,109
STOCKHOLM,VARMDO,2015,Man,256
STOCKHOLM,OSTERAKER,2015,Kvinna,93
STOCKHOLM,OSTERAKER,2015,Man,205
SODERMANLAND,ESKILSTUNA,2015,Kvinna,492
SODERMANLAND,ESKILSTUNA,2015,Man,854
SODERMANLAND,FLEN,2015,Kvinna,107
SODERMANLAND,FLEN,2015,Man,175
SODERMANLAND,GNESTA,2015,Kvinna,50
SODERMANLAND,GNESTA,2015,Man,94
SODERMANLAND,KATRINEHOLM,2015,Kvinna,159
SODERMANLAND,KATRINEHOLM,2015,Man,237
SODERMANLAND,NYKOPING,2015,Kvinna,189
SODERMANLAND,NYKOPING,2015,Man,337
SODERMANLAND,OXELOSUND,2015,Kvinna,55
SODERMANLAND,OXELOSUND,2015,Man,116
SODERMANLAND,STRANGNAS,2015,Kvinna,148
SODERMANLAND,STRANGNAS,2015,Man,264
SODERMANLAND,TROSA,2015,Kvinna,38
SODERMANLAND,TROSA,2015,Man,64
SODERMANLAND,VINGAKER,2015,Kvinna,70
SODERMANLAND,VINGAKER,2015,Man,104
UPPSALA,ENKOPING,2015,Kvinna,156
UPPSALA,ENKOPING,2015,Man,300
UPPSALA,HEBY,2015,Kvinna,89
UPPSALA,HEBY,2015,Man,137
UPPSALA,HABO,2015,Kvinna,78
UPPSALA,HABO,2015,Man,142
UPPSALA,KNIVSTA,2015,Kvinna,36
UPPSALA,KNIVSTA,2015,Man,77
UPPSALA,TIERP,2015,Kvinna,137
UPPSALA,TIERP,2015,Man,217
UPPSALA,UPPSALA,2015,Kvinna,385
UPPSALA,UPPSALA,2015,Man,853
UPPSALA,ALVKARLEBY,2015,Kvinna,63
UPPSALA,ALVKARLEBY,2015,Man,78
UPPSALA,OSTHAMMAR,2015,Kvinna,80
UPPSALA,OSTHAMMAR,2015,Man,135
VARMLAND,ARVIKA,2015,Kvinna,137
VARMLAND,ARVIKA,2015,Man,219
VARMLAND,EDA,2015,Kvinna,65
VARMLAND,EDA,2015,Man,109
VARMLAND,FILIPSTAD,2015,Kvinna,70
VARMLAND,FILIPSTAD,2015,Man,166
VARMLAND,FORSHAGA,2015,Kvinna,72
VARMLAND,FORSHAGA,2015,Man,119
VARMLAND,GRUMS,2015,Kvinna,81
VARMLAND,GRUMS,2015,Man,117
VARMLAND,HAGFORS,2015,Kvinna,78
VARMLAND,HAGFORS,2015,Man,124
VARMLAND,HAMMARO,2015,Kvinna,40
VARMLAND,HAMMARO,2015,Man,81
VARMLAND,KARLSTAD,2015,Kvinna,344
VARMLAND,KARLSTAD,2015,Man,592
VARMLAND,KIL,2015,Kvinna,70
VARMLAND,KIL,2015,Man,90
VARMLAND,KRISTINEHAMN,2015,Kvinna,152
VARMLAND,KRISTINEHAMN,2015,Man,245
VARMLAND,MUNKFORS,2015,Kvinna,21
VARMLAND,MUNKFORS,2015,Man,50
VARMLAND,STORFORS,2015,Kvinna,42
VARMLAND,STORFORS,2015,Man,57
VARMLAND,SUNNE,2015,Kvinna,77
VARMLAND,SUNNE,2015,Man,92
VARMLAND,SAFFLE,2015,Kvinna,88
VARMLAND,SAFFLE,2015,Man,116
VARMLAND,TORSBY,2015,Kvinna,57
VARMLAND,TORSBY,2015,Man,107
VARMLAND,ARJANG,2015,Kvinna,30
VARMLAND,ARJANG,2015,Man,73
VASTERBOTTEN,BJURHOLM,2015,Kvinna,8
VASTERBOTTEN,BJURHOLM,2015,Man,25
VASTERBOTTEN,DOROTEA,2015,Kvinna,10
VASTERBOTTEN,DOROTEA,2015,Man,15
VASTERBOTTEN,LYCKSELE,2015,Kvinna,47
VASTERBOTTEN,LYCKSELE,2015,Man,64
VASTERBOTTEN,MALA,2015,Kvinna,11
VASTERBOTTEN,MALA,2015,Man,15
VASTERBOTTEN,NORDMALING,2015,Kvinna,37
VASTERBOTTEN,NORDMALING,2015,Man,56
VASTERBOTTEN,NORSJO,2015,Kvinna,18
VASTERBOTTEN,NORSJO,2015,Man,26
VASTERBOTTEN,ROBERTSFORS,2015,Kvinna,27
VASTERBOTTEN,ROBERTSFORS,2015,Man,58
VASTERBOTTEN,SKELLEFTEA,2015,Kvinna,171
VASTERBOTTEN,SKELLEFTEA,2015,Man,325
VASTERBOTTEN,SORSELE,2015,Kvinna,8
VASTERBOTTEN,SORSELE,2015,Man,22
VASTERBOTTEN,STORUMAN,2015,Kvinna,16
VASTERBOTTEN,STORUMAN,2015,Man,46
VASTERBOTTEN,UMEA,2015,Kvinna,231
VASTERBOTTEN,UMEA,2015,Man,414
VASTERBOTTEN,VILHELMINA,2015,Kvinna,25
VASTERBOTTEN,VILHELMINA,2015,Man,43
VASTERBOTTEN,VINDELN,2015,Kvinna,14
VASTERBOTTEN,VINDELN,2015,Man,35
VASTERBOTTEN,VANNAS,2015,Kvinna,30
VASTERBOTTEN,VANNAS,2015,Man,48
VASTERBOTTEN,ASELE,2015,Kvinna,14
VASTERBOTTEN,ASELE,2015,Man,30
VASTERNORRLAND,HARNOSAND,2015,Kvinna,110
VASTERNORRLAND,HARNOSAND,2015,Man,204
VASTERNORRLAND,KRAMFORS,2015,Kvinna,135
VASTERNORRLAND,KRAMFORS,2015,Man,273
VASTERNORRLAND,SOLLEFTEA,2015,Kvinna,109
VASTERNORRLAND,SOLLEFTEA,2015,Man,206
VASTERNORRLAND,SUNDSVALL,2015,Kvinna,464
VASTERNORRLAND,SUNDSVALL,2015,Man,787
VASTERNORRLAND,TIMRA,2015,Kvinna,109
VASTERNORRLAND,TIMRA,2015,Man,169
VASTERNORRLAND,ANGE,2015,Kvinna,60
VASTERNORRLAND,ANGE,2015,Man,123
VASTERNORRLAND,ORNSKOLDSVIK,2015,Kvinna,175
VASTERNORRLAND,ORNSKOLDSVIK,2015,Man,304
VASTMANLAND,ARBOGA,2015,Kvinna,79
VASTMANLAND,ARBOGA,2015,Man,113
VASTMANLAND,FAGERSTA,2015,Kvinna,74
VASTMANLAND,FAGERSTA,2015,Man,122
VASTMANLAND,HALLSTAHAMMAR,2015,Kvinna,76
VASTMANLAND,HALLSTAHAMMAR,2015,Man,118
VASTMANLAND,KUNGSOR,2015,Kvinna,47
VASTMANLAND,KUNGSOR,2015,Man,73
VASTMANLAND,KOPING,2015,Kvinna,131
VASTMANLAND,KOPING,2015,Man,199
VASTMANLAND,NORBERG,2015,Kvinna,61
VASTMANLAND,NORBERG,2015,Man,79
VASTMANLAND,SALA,2015,Kvinna,129
VASTMANLAND,SALA,2015,Man,163
VASTMANLAND,SKINNSKATTEBERG,2015,Kvinna,51
VASTMANLAND,SKINNSKATTEBERG,2015,Man,69
VASTMANLAND,SURAHAMMAR,2015,Kvinna,58
VASTMANLAND,SURAHAMMAR,2015,Man,111
VASTMANLAND,VASTERAS,2015,Kvinna,467
VASTMANLAND,VASTERAS,2015,Man,795
VASTRA GOTALAND,ALE,2015,Kvinna,105
VASTRA GOTALAND,ALE,2015,Man,180
VASTRA GOTALAND,ALINGSAS,2015,Kvinna,120
VASTRA GOTALAND,ALINGSAS,2015,Man,208
VASTRA GOTALAND,BENGTSFORS,2015,Kvinna,49
VASTRA GOTALAND,BENGTSFORS,2015,Man,95
VASTRA GOTALAND,BOLLEBYGD,2015,Kvinna,19
VASTRA GOTALAND,BOLLEBYGD,2015,Man,49
VASTRA GOTALAND,BORAS,2015,Kvinna,343
VASTRA GOTALAND,BORAS,2015,Man,684
VASTRA GOTALAND,DALS-ED,2015,Kvinna,22
VASTRA GOTALAND,DALS-ED,2015,Man,30
VASTRA GOTALAND,ESSUNGA,2015,Kvinna,50
VASTRA GOTALAND,ESSUNGA,2015,Man,71
VASTRA GOTALAND,FALKOPING,2015,Kvinna,126
VASTRA GOTALAND,FALKOPING,2015,Man,188
VASTRA GOTALAND,FARGELANDA,2015,Kvinna,59
VASTRA GOTALAND,FARGELANDA,2015,Man,62
VASTRA GOTALAND,GRASTORP,2015,Kvinna,35
VASTRA GOTALAND,GRASTORP,2015,Man,53
VASTRA GOTALAND,GULLSPANG,2015,Kvinna,39
VASTRA GOTALAND,GULLSPANG,2015,Man,58
VASTRA GOTALAND,GOTEBORG,2015,Kvinna,1684
VASTRA GOTALAND,GOTEBORG,2015,Man,3505
VASTRA GOTALAND,GOTENE,2015,Kvinna,47
VASTRA GOTALAND,GOTENE,2015,Man,77
VASTRA GOTALAND,HERRLJUNGA,2015,Kvinna,53
VASTRA GOTALAND,HERRLJUNGA,2015,Man,75
VASTRA GOTALAND,HJO,2015,Kvinna,34
VASTRA GOTALAND,HJO,2015,Man,63
VASTRA GOTALAND,HARRYDA,2015,Kvinna,79
VASTRA GOTALAND,HARRYDA,2015,Man,156
VASTRA GOTALAND,KARLSBORG,2015,Kvinna,36
VASTRA GOTALAND,KARLSBORG,2015,Man,44
VASTRA GOTALAND,KUNGALV,2015,Kvinna,89
VASTRA GOTALAND,KUNGALV,2015,Man,170
VASTRA GOTALAND,LERUM,2015,Kvinna,108
VASTRA GOTALAND,LERUM,2015,Man,181
VASTRA GOTALAND,LIDKOPING,2015,Kvinna,107
VASTRA GOTALAND,LIDKOPING,2015,Man,187
VASTRA GOTALAND,LILLA EDET,2015,Kvinna,80
VASTRA GOTALAND,LILLA EDET,2015,Man,134
VASTRA GOTALAND,LYSEKIL,2015,Kvinna,77
VASTRA GOTALAND,LYSEKIL,2015,Man,113
VASTRA GOTALAND,MARIESTAD,2015,Kvinna,96
VASTRA GOTALAND,MARIESTAD,2015,Man,149
VASTRA GOTALAND,MARK,2015,Kvinna,144
VASTRA GOTALAND,MARK,2015,Man,260
VASTRA GOTALAND,MELLERUD,2015,Kvinna,46
